nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
1.0,0,0.3369011999993745,-0.03,-1.986352e-06,-0.029895103,0.03,1.992482e-06,0.0301398832,0.0600349862,3.978834e-06,15088.587812409365
1.0,1,0.3369011999993745,-0.03,-1.986403e-06,-0.0298942517,0.03,1.992358e-06,0.0301398162,0.0600340679,3.978761e-06,15088.633848577485
