pair,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm,abs_step_ohm
93,-0.03,-1.71644e-06,-0.0298996741,0.03,1.660751e-06,0.03013469,0.0600343641,3.377191e-06,17776.419545119006,6.580420816055266
94,-0.03,-1.717587e-06,-0.0298997506,0.03,1.660561e-06,0.0301364834,0.060036234,3.378148e-06,17771.937167939355,4.482377179650939
95,-0.03,-1.716808e-06,-0.0298994349,0.03,1.658679e-06,0.0301341448,0.0600335797,3.375487e-06,17785.160985659255,13.223817719899671
96,-0.03,-1.717085e-06,-0.0298985502,0.03,1.66183e-06,0.0301334992,0.060032049399999995,3.378915e-06,17766.664565400428,18.49642025882713
97,-0.03,-1.71656e-06,-0.0299018357,0.03,1.659524e-06,0.0301338961,0.060035731800000006,3.376084e-06,17782.653452935414,15.988887534986134
98,-0.03,-1.717647e-06,-0.029899698,0.03,1.658213e-06,0.0301342548,0.0600339528,3.37586e-06,17783.30641673529,0.6529637998755788
99,-0.03,-1.716415e-06,-0.0299008218,0.03,1.658643e-06,0.0301345322,0.060035354,3.375058e-06,17787.947347867797,4.640931132507831
100,-0.03,-1.712982e-06,-0.0298991384,0.03,1.656211e-06,0.0301346709,0.060033809300000004,3.369193e-06,17818.453647505503,30.506299637705524
101,-0.03,-1.712585e-06,-0.029900707,0.03,1.647214e-06,0.0301354552,0.0600361622,3.359799e-06,17868.97436424024,50.5207167347362
102,-0.03,-1.714687e-06,-0.0299002384,0.03,1.656517e-06,0.0301341161,0.0600343545,3.371204e-06,17807.98625654217,60.988107698067324
103,-0.03,-1.714784e-06,-0.0298997841,0.03,1.659688e-06,0.0301342213,0.0600340054,3.374472e-06,17790.636698126404,17.349558415768115
104,-0.03,-1.713977e-06,-0.0298996788,0.03,1.656922e-06,0.0301353739,0.0600350527,3.370899e-06,17809.804654485346,19.16795635894232
105,-0.03,-1.714311e-06,-0.029899301,0.03,1.65713e-06,0.0301336283,0.060032929299999996,3.371441e-06,17806.311692834013,3.4929616513327346
106,-0.03,-1.712152e-06,-0.0299005205,0.03,1.65543e-06,0.0301364547,0.060036975199999995,3.367582e-06,17827.917835408312,21.606142574299156
107,-0.03,-1.716412e-06,-0.0299004252,0.03,1.655943e-06,0.0301338726,0.0600342978,3.372355e-06,17801.891497188168,26.02633822014468
108,-0.03,-1.715113e-06,-0.0298995548,0.03,1.651982e-06,0.0301337865,0.0600333413,3.367095e-06,17829.417138512577,27.525641324409662
109,-0.03,-1.709053e-06,-0.0299023764,0.03,1.652002e-06,0.0301353169,0.0600376933,3.361055e-06,17862.75240958568,33.33527107310147
110,-0.03,-1.704292e-06,-0.0299003726,0.03,1.644021e-06,0.0301346234,0.060034996,3.348313e-06,17929.923516708266,67.17110712258727
111,-0.03,-1.71191e-06,-0.0299001191,0.03,1.657282e-06,0.0301356134,0.0600357325,3.3691919999999996e-06,17819.02975550221,110.89376120605448
112,-0.03,-1.711136e-06,-0.0299003726,0.03,1.653994e-06,0.0301347095,0.0600350821,3.3651299999999997e-06,17840.345573573682,21.315818071470858
113,-0.03,-1.704126e-06,-0.0299015013,0.03,1.643962e-06,0.0301351351,0.0600366364,3.348088e-06,17931.61840429523,91.2728307215475
114,-0.03,-1.703618e-06,-0.0298998513,0.03,1.655657e-06,0.0301351638,0.0600350151,3.359275e-06,17871.42020227579,60.19820201944094
115,-0.03,-1.712473e-06,-0.0298994496,0.03,1.655206e-06,0.0301346043,0.060034053899999995,3.367679e-06,17826.53688192966,44.88332034612904
116,-0.03,-1.713764e-06,-0.0299012765,0.03,1.654703e-06,0.0301361251,0.0600374016,3.368467e-06,17823.360478223476,3.176403706183919
