nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
0.1,55,7.1137165000000095,-0.03,-1.787094e-06,-0.0299751194,0.03,2.12346e-06,0.0301931873,0.0601683067,3.910554e-06,15386.133703817923
0.1,56,7.1137165000000095,-0.03,-2.19551e-06,-0.0299539268,0.03,2.064636e-06,0.0301777356,0.060131662399999994,4.260145999999999e-06,14114.92995779957
0.1,57,7.1137165000000095,-0.03,-1.624503e-06,-0.0299393411,0.03,1.769012e-06,0.030090042,0.0600293831,3.393515e-06,17689.440918929195
0.1,58,7.1137165000000095,-0.03,-2.483334e-06,-0.0297267734,0.03,1.494746e-06,0.0301777954,0.0599045688,3.97808e-06,15058.663676949684
0.1,59,7.1137165000000095,-0.03,-2.131625e-06,-0.0298338942,0.03,1.699337e-06,0.030109354,0.0599432482,3.8309620000000005e-06,15647.048495913035
0.3,0,7.380165500000658,-0.03,-1.774349e-06,-0.0298951456,0.03,2.324326e-06,0.0301290595,0.0600242051,4.098675e-06,14644.78278956004
0.3,1,7.380165500000658,-0.03,-1.642838e-06,-0.0299232652,0.03,2.350517e-06,0.030153246,0.0600765112,3.993355e-06,15044.119844090998
0.3,2,7.380165500000658,-0.03,-1.639457e-06,-0.0298911741,0.03,2.31494e-06,0.0301539953,0.0600451694,3.954397e-06,15184.40596632053
0.3,3,7.380165500000658,-0.03,-1.637423e-06,-0.0298913973,0.03,2.336808e-06,0.0301349773,0.0600263746,3.974231e-06,15103.896728700473
0.3,4,7.380165500000658,-0.03,-1.69093e-06,-0.0299027315,0.03,2.097452e-06,0.0301378946,0.0600406261,3.788382e-06,15848.619832952432
0.3,5,7.380165500000658,-0.03,-2.325668e-06,-0.0298932465,0.03,1.677897e-06,0.0301501694,0.0600434159,4.003565e-06,14997.487464297445
0.3,6,7.380165500000658,-0.03,-2.306082e-06,-0.0299042778,0.03,1.624147e-06,0.0301293022,0.06003358,3.930229e-06,15274.830041710038
0.3,7,7.380165500000658,-0.03,-2.350468e-06,-0.0298929421,0.03,1.726612e-06,0.0301437554,0.0600366975,4.077080000000001e-06,14725.415616078171
0.3,8,7.380165500000658,-0.03,-1.898926e-06,-0.0298975174,0.03,1.63226e-06,0.0301453496,0.060042867,3.531186e-06,17003.5979413149
0.3,9,7.380165500000658,-0.03,-2.33044e-06,-0.0298915392,0.03,1.79713e-06,0.0301455728,0.060037112000000004,4.1275700000000005e-06,14545.389175713555
0.3,10,7.380165500000658,-0.03,-2.081641e-06,-0.0299016623,0.03,2.35195e-06,0.0301370278,0.0600386901,4.433591e-06,13541.77462467783
0.3,11,7.380165500000658,-0.03,-1.885949e-06,-0.029892703,0.03,2.356184e-06,0.0301401684,0.0600328714,4.242133e-06,14151.57690718325
0.3,12,7.380165500000658,-0.03,-2.053755e-06,-0.0298982826,0.03,1.996622e-06,0.0301431177,0.0600414003,4.050377e-06,14823.65722993193
0.3,13,7.380165500000658,-0.03,-1.947937e-06,-0.0299015152,0.03,1.96784e-06,0.0301478506,0.060049365800000004,3.915776999999999e-06,15335.236352836235
0.3,14,7.380165500000658,-0.03,-2.3454e-06,-0.0298928268,0.03,2.197708e-06,0.0301515652,0.060044392,4.543108e-06,13216.58917199415
0.3,15,7.380165500000658,-0.03,-1.970909e-06,-0.0298991717,0.03,1.870241e-06,0.0301430361,0.0600422078,3.84115e-06,15631.31036278198
0.3,16,7.380165500000658,-0.03,-2.220023e-06,-0.0298934804,0.03,1.646132e-06,0.03014239,0.060035870399999997,3.866155e-06,15528.573065487546
0.3,17,7.380165500000658,-0.03,-2.340314e-06,-0.0298904252,0.03,1.695112e-06,0.0301410509,0.0600314761,4.035426e-06,14876.118679911366
0.3,18,7.380165500000658,-0.03,-2.172913e-06,-0.029901042,0.03,1.987775e-06,0.0301452594,0.0600463014,4.160688e-06,14431.820266263656
0.3,19,7.380165500000658,-0.03,-2.031122e-06,-0.0298996392,0.03,1.692791e-06,0.030143187,0.060042826199999996,3.723913e-06,16123.58457353864
0.3,20,7.380165500000658,-0.03,-1.651337e-06,-0.0298902818,0.03,1.705622e-06,0.0301482882,0.06003857,3.3569589999999997e-06,17884.808840382026
0.3,21,7.380165500000658,-0.03,-2.086993e-06,-0.029897248,0.03,1.740209e-06,0.0301486867,0.0600459347,3.827202e-06,15689.251494956367
0.3,22,7.380165500000658,-0.03,-2.35046e-06,-0.0299069084,0.03,2.10171e-06,0.0301344484,0.0600413568,4.45217e-06,13485.863477809698
0.3,23,7.380165500000658,-0.03,-1.757682e-06,-0.0298975032,0.03,2.310021e-06,0.0301351817,0.0600326849,4.067703e-06,14758.374665013645
0.3,24,7.380165500000658,-0.03,-1.638294e-06,-0.0298957815,0.03,2.350676e-06,0.0301491779,0.0600449594,3.98897e-06,15052.747802064192
0.3,25,7.380165500000658,-0.03,-2.158393e-06,-0.0298906645,0.03,1.933598e-06,0.0301494808,0.0600401453,4.0919909999999995e-06,14672.599548728236
0.3,26,7.380165500000658,-0.03,-1.940741e-06,-0.0299014087,0.03,2.046732e-06,0.0301435985,0.0600450072,3.987473e-06,15058.410978582175
0.3,27,7.380165500000658,-0.03,-1.637153e-06,-0.029890266,0.03,1.673693e-06,0.0301419247,0.0600321907,3.3108459999999997e-06,18131.979167862235
0.3,28,7.380165500000658,-0.03,-1.639359e-06,-0.0298902181,0.03,2.343284e-06,0.0301421419,0.06003236,3.982643e-06,15073.497674785312
