round,nplc,pairs,elapsed_s,pairs_per_s,mean_ohm,median_ohm,std_ohm,sem_ohm,mad_sigma_ohm,iqr_ohm,span_ohm,p95_abs_dev_ohm,median_abs_step_ohm,p95_abs_step_ohm,drift_slope_ohm_per_s
0,1.0,179,30.04036189999988,5.958649918927931,14734.455923523808,14739.85111400557,72.18718141057896,5.3955232633116905,4.599112551377457,6.142502677937955,973.87525492229,8.804843412194348,3.307410984355556,9.027229248160983,-0.4661712472815659
0,0.3,239,30.093550099999447,7.941901145122934,14801.648076347265,14694.08716310767,999.7852241654358,64.67073004148364,825.2299757283789,1108.7403096812704,4962.647918387624,2053.984451839224,882.7866817432905,2879.8401707726907,3.2310696266318866
0,3.0,51,30.435113399999864,1.675696072813063,14738.544050567112,14738.286837537093,2.488611698093041,0.3484753397718811,1.9442938716005163,2.417956088531355,13.393116928935342,5.567637222134181,1.6470448755726466,5.016151163864014,-0.09563092395110259
0,5.0,33,30.23544910000055,1.091434094160665,14738.548639734083,14739.410621308467,3.675772835508669,0.639869919030978,4.890305180795709,6.251598662296601,13.44754244473188,6.230074752052678,1.5580721223859655,6.943289088675736,0.25969431362534556
0,2.0,106,30.228739300000598,3.5065967835449197,14464.489875528274,14335.171188516855,258.5456811767255,25.11217649004821,320.69362179235503,500.2150933600042,687.8517688292031,407.9996042426051,463.3793194145437,626.6802502622184,0.11884261390816507
0,10.0,18,30.87129770000047,0.583065868332439,14739.67607877138,14740.073522129709,1.816761537676339,0.4282148010299463,2.1332359722305756,2.8143746221048787,5.781321238671808,3.5231591267124704,1.8391386759340094,3.858988756822873,0.11145678701099068
0,0.1,252,30.085203399999955,8.376210612556482,14896.379737051791,14761.961872760552,1521.9446245200743,95.87349965932601,1177.7379848378994,1582.3086433661047,9053.52719515012,3286.1160649726344,1368.6440627861248,4554.609855345906,6.075857166696748
1,2.0,105,30.018666900000426,3.4978235492528986,14468.728354597562,14345.718576932219,250.3369482661496,24.43038460746486,298.27206346404824,489.0113891407309,658.4868229090807,397.4741187605174,450.93974947793595,599.7478798657827,-0.685077227902324
1,5.0,33,30.217745200000536,1.0920735409470397,14740.672112843286,14741.324385578499,3.5208846475674154,0.612907346338939,3.405288791280987,4.773739246869809,16.360369780202745,5.60165409164401,1.9979257648183193,8.856859300667839,-0.17020138360192233
