nplc,round,sample_index,sample_wall_time,sample_started_s,sample_ended_s,sample_elapsed_s,differential_resistance_ohm,compliance_hit,negative_source_voltage_v,negative_measured_voltage_v,negative_current_a,negative_resistance_ohm,positive_source_voltage_v,positive_measured_voltage_v,positive_current_a,positive_resistance_ohm
2.0,1,23,2026-05-27T21:49:23.225,16641.478426,16641.8752525,0.3968265000003157,35289.143600091375,False,-0.03,-0.0298817828,-8.604127e-07,34729.59290349852,0.03,0.0301186683,8.398397e-07,35862.40124157027
2.0,1,24,2026-05-27T21:49:23.620,16641.8753108,16642.2705269,0.39521610000156215,35294.26134777052,False,-0.03,-0.0298808119,-8.586042e-07,34801.613945051744,0.03,0.0301187018,8.413751e-07,35796.99684480798
2.0,1,25,2026-05-27T21:49:24.016,16642.2705846,16642.6665465,0.3959619000015664,35372.6401418105,False,-0.03,-0.0298807904,-8.565009e-07,34887.05079002252,0.03,0.030119534,8.397345e-07,35867.92492150793
2.0,1,26,2026-05-27T21:49:24.411,16642.6665999,16643.0619177,0.39531780000106664,35279.83188301525,False,-0.03,-0.0298806159,-8.613379e-07,34690.93360457029,0.03,0.0301188381,8.39335e-07,35884.16794247827
2.0,1,27,2026-05-27T21:49:24.806,16643.0619729,16643.4573374,0.39536450000014156,35236.10745042213,False,-0.03,-0.0298805465,-8.604335e-07,34727.31652126515,0.03,0.0301186516,8.423425e-07,35755.825688481826
2.0,1,28,2026-05-27T21:49:25.203,16643.4573946,16643.8537067,0.3963121000015235,35263.979280963875,False,-0.03,-0.0298799822,-8.616535e-07,34677.49182240889,0.03,0.0301192277,8.39777e-07,35865.744953719855
2.0,1,29,2026-05-27T21:49:25.599,16643.8537623,16644.2489919,0.39522959999885643,35248.76260585191,False,-0.03,-0.0298801827,-8.603492e-07,34730.29637268216,0.03,0.0301190555,8.418166e-07,35778.64287779547
2.0,1,30,2026-05-27T21:49:25.994,16644.2490683,16644.6448577,0.39578940000137663,35174.19108311919,False,-0.03,-0.0298796686,-8.631881e-07,34615.47790105077,0.03,0.030119144,8.425743e-07,35746.57332890405
7.0,2,0,2026-05-27T21:49:31.295,16648.6869695,16649.9457998,1.2588303000011365,35263.614579629306,False,-0.03,-0.0298781794,-8.592198e-07,34773.61601769419,0.03,0.0301198634,8.421952e-07,35763.51824375156
7.0,2,1,2026-05-27T21:49:32.557,16649.9458581,16651.2076825,1.261824400000478,35239.862019839624,False,-0.03,-0.0298791502,-8.608543e-07,34708.719233905205,0.03,0.0301199781,8.417383e-07,35783.0671361871
7.0,2,2,2026-05-27T21:49:33.817,16651.2077384,16652.4680858,1.2603473999988637,35273.2175437988,False,-0.03,-0.0298791324,-8.589915e-07,34783.967478141516,0.03,0.030120205,8.41997e-07,35772.34241927228
7.0,2,3,2026-05-27T21:49:35.079,16652.4681371,16653.7297621,1.261624999999185,35256.086051677,False,-0.03,-0.0298798081,-8.58703e-07,34796.44079501294,0.03,0.030119186,8.431023e-07,35724.23654875571
7.0,2,4,2026-05-27T21:49:36.337,16653.7298203,16654.9881188,1.2582985000008193,35266.53885768607,False,-0.03,-0.0298793045,-8.587871e-07,34792.44681248705,0.03,0.0301192666,8.425018e-07,35749.79495592769
7.0,2,5,2026-05-27T21:49:37.595,16654.9881821,16656.245667,1.2574848999975075,35280.639198385245,False,-0.03,-0.0298781561,-8.59454e-07,34764.11314625332,0.03,0.0301189523,8.411135e-07,35808.42811344723
7.0,2,6,2026-05-27T21:49:38.851,16656.2457243,16657.5017513,1.256026999999449,35271.95839115573,False,-0.03,-0.0298788509,-8.588652e-07,34788.754859319015,0.03,0.0301202388,8.42177e-07,35764.73686647819
7.0,2,7,2026-05-27T21:49:40.113,16657.5018067,16658.7635388,1.261732100003428,35253.79797630461,False,-0.03,-0.0298792424,-8.604457e-07,34725.30852324556,0.03,0.0301201165,8.414804e-07,35794.19853391713
7.0,2,8,2026-05-27T21:49:41.371,16658.7635933,16660.0221486,1.2585553000026266,35271.406574617096,False,-0.03,-0.0298788816,-8.587331e-07,34794.14220786412,0.03,0.0301209801,8.423576e-07,35757.94899933235
7.0,2,9,2026-05-27T21:49:42.634,16660.0222028,16661.284285,1.2620822000026237,35255.22449608927,False,-0.03,-0.0298785467,-8.589372e-07,34785.48454997641,0.03,0.0301198238,8.42892e-07,35733.90636048272
0.1,2,0,2026-05-27T21:49:44.090,16662.5820507,16662.7408481,0.1587973999994574,27931.14598290054,False,-0.03,-0.0298638351,-1.303488e-06,22910.70964980115,0.03,0.0301109578,8.437491e-07,35687.09916253541
0.1,2,1,2026-05-27T21:49:44.245,16662.7409149,16662.8954361,0.15452119999827119,31221.065615659514,False,-0.03,-0.0298816648,-1.348096e-06,22165.82854633498,0.03,0.0300805928,5.724745e-07,52544.86060077786
0.1,2,2,2026-05-27T21:49:44.402,16662.8955208,16663.0534504,0.15792959999816958,45870.6076853015,False,-0.03,-0.029834683,-8.862331e-07,33664.6002050702,0.03,0.0301321138,4.210702e-07,71560.78440127085
0.1,2,3,2026-05-27T21:49:44.566,16663.0535078,16663.2167464,0.16323860000193235,44623.72662128432,False,-0.03,-0.0298446511,-6.262758e-07,47654.166263489664,0.03,0.0301232072,7.175801e-07,41978.877619376566
0.1,2,4,2026-05-27T21:49:44.723,16663.2168047,16663.3746482,0.15784349999739788,58827.0249903966,False,-0.03,-0.0298120137,-7.524592e-07,39619.4420906808,0.03,0.0301428136,2.667123e-07,113016.21110087536
0.1,2,5,2026-05-27T21:49:44.914,16663.3747124,16663.5650663,0.19035390000135521,35496.534812412654,False,-0.03,-0.0299031783,-1.057002e-06,28290.559809725997,0.03,0.0301175468,6.338877e-07,47512.43288046131
0.1,2,6,2026-05-27T21:49:45.072,16663.5651236,16663.722722,0.1575983999973687,31983.40511930271,False,-0.03,-0.0299108898,-8.601465e-07,34774.18067736136,0.03,0.0301142696,1.016613e-06,29622.156710567342
0.1,2,7,2026-05-27T21:49:45.228,16663.7227778,16663.879484,0.15670619999946211,28018.133272511128,False,-0.03,-0.0299023553,-1.158377e-06,25814.00986034771,0.03,0.0301180954,9.838232e-07,30613.32097067847
0.1,2,8,2026-05-27T21:49:45.387,16663.8795384,16664.037296,0.1577575999981491,30902.85221927788,False,-0.03,-0.0298817321,-1.341348e-06,22277.389685599857,0.03,0.0300929289,5.994004e-07,50205.05308304766
0.1,2,9,2026-05-27T21:49:45.551,16664.0373489,16664.2020058,0.16465690000040922,41892.45560801005,False,-0.03,-0.0298303172,-1.004013e-06,29711.086609436334,0.03,0.0300812775,4.261155e-07,70594.18749141958
0.1,2,10,2026-05-27T21:49:45.717,16664.2020605,16664.3674351,0.16537460000108695,53642.182016899955,False,-0.03,-0.0298752122,-4.226862e-07,70679.41229214486,0.03,0.0301400419,6.961209e-07,43297.13689101994
0.1,2,11,2026-05-27T21:49:45.899,16664.3674878,16664.5497024,0.18221460000131628,45334.986284002254,False,-0.03,-0.0299077214,-7.507746e-07,39835.81943235693,0.03,0.0301009895,5.728987e-07,52541.55664867105
0.1,2,12,2026-05-27T21:49:46.057,16664.5497532,16664.7075743,0.15782109999781824,41517.02601168945,False,-0.03,-0.0298614525,-3.469726e-07,86062.8548190837,0.03,0.0301560419,1.098639e-06,27448.544881439673
0.1,2,13,2026-05-27T21:49:46.221,16664.7076299,16664.8715734,0.163943499999732,31304.565669640746,False,-0.03,-0.0298643733,-7.671867e-07,38927.12595252238,0.03,0.0301506019,1.149945e-06,26219.16865589224
0.1,2,14,2026-05-27T21:49:46.378,16664.8716297,16665.0293923,0.15776259999984177,48847.83712053123,False,-0.03,-0.0298850571,-4.453996e-07,67097.17992562185,0.03,0.0301708674,7.840494e-07,38480.824550085745
0.1,2,15,2026-05-27T21:49:46.550,16665.0294481,16665.2007036,0.17125550000127987,32076.296982091473,False,-0.03,-0.0298704366,-1.421694e-06,21010.45414836104,0.03,0.0300883355,4.475608e-07,67227.37000201983
0.1,2,16,2026-05-27T21:49:46.717,16665.2007578,16665.3680849,0.16732709999996587,27189.799527232222,False,-0.03,-0.0298755777,-1.318232e-06,22663.368587623423,0.03,0.030074885,8.86656e-07,33919.45128663202
0.1,2,17,2026-05-27T21:49:46.882,16665.3681385,16665.5329228,0.16478429999915534,35916.13007350871,False,-0.03,-0.0298660546,-5.732714e-07,52097.58344825854,0.03,0.0301522195,1.097796e-06,27466.140794828912
0.1,2,18,2026-05-27T21:49:47.048,16665.5329767,16665.699099,0.1661223000010068,44793.48215710893,False,-0.03,-0.0298495556,-6.283761e-07,47502.690824810175,0.03,0.0301201778,7.104288e-07,42397.1801255805
0.1,2,19,2026-05-27T21:49:47.212,16665.6991545,16665.8622393,0.16308480000225245,29405.33325227093,False,-0.03,-0.0298926412,-1.216013e-06,24582.501338390295,0.03,0.0300819178,8.23568e-07,36526.33152332291
0.1,2,20,2026-05-27T21:49:47.378,16665.8622951,16666.0282621,0.1659670000008191,40405.79900218928,False,-0.03,-0.0298800269,-5.442475e-07,54901.54185366033,0.03,0.0301967333,9.425876e-07,32035.996760407204
0.1,2,21,2026-05-27T21:49:47.560,16666.028313,16666.2107509,0.18243790000269655,54680.97605168148,False,-0.03,-0.0298662552,-4.744207e-07,62953.10301595188,0.03,0.0300931903,6.221114e-07,48372.67135757358
0.1,2,22,2026-05-27T21:49:47.725,16666.2108063,16666.3759361,0.16512979999970412,45352.07565883543,False,-0.03,-0.0298811409,-4.066985e-07,73472.46399974427,0.03,0.0301293424,9.165151e-07,32873.809062174754
0.1,2,23,2026-05-27T21:49:47.881,16666.375997,16666.5320458,0.156048799999553,46663.85444045633,False,-0.03,-0.0298109616,-9.930727e-07,30018.911606370817,0.03,0.0301331085,2.915205e-07,103365.31564675554
0.1,2,24,2026-05-27T21:49:48.039,16666.5321048,16666.6899901,0.15788529999917955,47162.61460619246,False,-0.03,-0.0298924989,-5.110199e-07,58495.76288516357,0.03,0.0300946116,7.609009e-07,39551.289267761415
0.1,2,25,2026-05-27T21:49:48.203,16666.6900377,16666.8532747,0.1632370000006631,54994.33140715186,False,-0.03,-0.0298738015,-2.85554e-07,104616.99538441065,0.03,0.0301964682,8.067453e-07,37429.989613822356
0.1,2,26,2026-05-27T21:49:48.396,16666.8533198,16667.0475975,0.19427770000038436,29377.646419192017,False,-0.03,-0.0298642376,-1.223562e-06,24407.621027786085,0.03,0.0301028479,8.176868e-07,36814.64333287513
0.1,2,27,2026-05-27T21:49:48.559,16667.0476579,16667.2095994,0.16194150000228547,29320.629845392934,False,-0.03,-0.029921542,-7.457372e-07,40123.440268233906,0.03,0.0301006959,1.301362e-06,23130.148183211128
0.1,2,28,2026-05-27T21:49:48.709,16667.2096684,16667.3598227,0.15015430000130436,41912.642233711595,False,-0.03,-0.0298747367,-3.192043e-07,93591.27273661415,0.03,0.0301324021,1.112515e-06,27084.9400682238
0.1,2,29,2026-05-27T21:49:48.866,16667.3598734,16667.5166083,0.15673489999971935,26513.308572971186,False,-0.03,-0.0298699038,-1.394774e-06,21415.586897949055,0.03,0.0300497255,8.652091e-07,34731.17134343594
0.1,2,30,2026-05-27T21:49:49.024,16667.5166639,16667.6749595,0.15829559999838239,42818.67478220653,False,-0.03,-0.0298431222,-9.867592e-07,30243.571278585492,0.03,0.0301500374,4.143388e-07,72766.62817964429
0.1,2,31,2026-05-27T21:49:49.189,16667.6750102,16667.8394209,0.16441069999928004,48796.55221915816,False,-0.03,-0.0298427614,-9.308129e-07,32060.96670985114,0.03,0.0301519408,2.986736e-07,100952.8153810715
0.1,2,32,2026-05-27T21:49:49.373,16667.8394758,16668.0243879,0.1849121000013838,57646.65758341777,False,-0.03,-0.0299203544,-7.461501e-07,40099.64536626076,0.03,0.0300919606,2.948871e-07,102045.70020187387
0.1,2,33,2026-05-27T21:49:49.537,16668.0244424,16668.1884949,0.16405250000025262,30327.18224974127,False,-0.03,-0.0299126313,-8.025285e-07,37272.98320246571,0.03,0.0301168871,1.176868e-06,25590.70949333315
0.1,2,34,2026-05-27T21:49:49.696,16668.1885526,16668.3466771,0.15812449999793898,40153.19447155642,False,-0.03,-0.0298677997,-4.348844e-07,68679.8599811812,0.03,0.0301543759,1.059945e-06,28449.00056134988
0.1,2,35,2026-05-27T21:49:49.860,16668.3467333,16668.5111409,0.16440759999750298,30760.81932042962,False,-0.03,-0.0298728139,-7.322742e-07,40794.573808554225,0.03,0.0301353063,1.218523e-06,24731.01147865079
