nplc,pair,elapsed_s_total,source_v_neg,current_neg_a,voltage_neg_v,source_v_pos,current_pos_a,voltage_pos_v,delta_v,delta_i,differential_resistance_ohm
1.0,52,7.936644899999919,-0.03,-1.980955e-06,-0.0298927761,0.03,1.989129e-06,0.0301408479,0.060033624,3.970084e-06,15121.499696228091
1.0,53,7.936644899999919,-0.03,-1.981763e-06,-0.0298944021,0.03,1.989466e-06,0.030141307,0.0600357091,3.9712289999999995e-06,15117.664858913955
1.0,54,7.936644899999919,-0.03,-1.98008e-06,-0.0298915375,0.03,1.988986e-06,0.0301424452,0.0600339827,3.969066e-06,15125.468485532869
1.0,55,7.936644899999919,-0.03,-1.980058e-06,-0.0298930344,0.03,1.989038e-06,0.0301399297,0.0600329641,3.969096e-06,15125.097528505234
1.0,56,7.936644899999919,-0.03,-1.981949e-06,-0.0298945503,0.03,1.990223e-06,0.0301415652,0.0600361155,3.972172e-06,15114.178212826635
1.0,57,7.936644899999919,-0.03,-1.980861e-06,-0.0298933309,0.03,1.990547e-06,0.0301402405,0.0600335714,3.971408e-06,15116.445200291684
1.0,58,7.936644899999919,-0.03,-1.980563e-06,-0.0298925657,0.03,1.990564e-06,0.0301425169,0.0600350826,3.9711270000000005e-06,15117.89539845993
1.0,59,7.936644899999919,-0.03,-1.982876e-06,-0.0298924892,0.03,1.989955e-06,0.0301421391,0.060034628300000004,3.972831e-06,15111.296780557745
2.0,0,15.153613399999813,-0.03,-1.984473e-06,-0.0298921168,0.03,1.99176e-06,0.0301407302,0.060032847,3.976233e-06,15097.919815061141
2.0,1,15.153613399999813,-0.03,-1.984567e-06,-0.029892124,0.03,1.99264e-06,0.0301406896,0.0600328136,3.977207000000001e-06,15094.214004953725
2.0,2,15.153613399999813,-0.03,-1.98548e-06,-0.0298920379,0.03,1.99292e-06,0.0301404026,0.060032440500000006,3.978400000000001e-06,15089.593932234062
2.0,3,15.153613399999813,-0.03,-1.986087e-06,-0.0298930183,0.03,1.992646e-06,0.030140154,0.0600331723,3.978733e-06,15088.51493679018
2.0,4,15.153613399999813,-0.03,-1.985288e-06,-0.0298926787,0.03,1.992381e-06,0.0301402879,0.0600329666,3.977668999999999e-06,15092.499300469699
2.0,5,15.153613399999813,-0.03,-1.985397e-06,-0.0298921288,0.03,1.993199e-06,0.030140319,0.0600324478,3.978596e-06,15088.852399188054
2.0,6,15.153613399999813,-0.03,-1.984953e-06,-0.0298919638,0.03,1.992598e-06,0.0301403859,0.0600323497,3.977551e-06,15092.79194660232
2.0,7,15.153613399999813,-0.03,-1.986076e-06,-0.0298929752,0.03,1.992051e-06,0.0301401157,0.0600330909,3.978127000000001e-06,15090.792953568349
2.0,8,15.153613399999813,-0.03,-1.986098e-06,-0.0298924683,0.03,1.992737e-06,0.030140747,0.0600332153,3.978835e-06,15088.13894016716
2.0,9,15.153613399999813,-0.03,-1.984412e-06,-0.0298923296,0.03,1.991893e-06,0.0301406107,0.060032940300000004,3.976305e-06,15097.669897052667
2.0,10,15.153613399999813,-0.03,-1.985215e-06,-0.0298922364,0.03,1.992139e-06,0.0301406155,0.0600328519,3.977353999999999e-06,15093.665763721312
2.0,11,15.153613399999813,-0.03,-1.986085e-06,-0.029892014,0.03,1.992873e-06,0.0301403979,0.0600324119,3.9789580000000005e-06,15087.470614165817
2.0,12,15.153613399999813,-0.03,-1.985189e-06,-0.0298910289,0.03,1.991973e-06,0.0301404552,0.060031484100000004,3.977162e-06,15094.050506366098
2.0,13,15.153613399999813,-0.03,-1.985413e-06,-0.0298925137,0.03,1.992063e-06,0.0301410698,0.0600335835,3.977476e-06,15093.386735708777
2.0,14,15.153613399999813,-0.03,-1.985306e-06,-0.0298916769,0.03,1.992667e-06,0.0301399172,0.0600315941,3.977973e-06,15091.000894173992
2.0,15,15.153613399999813,-0.03,-1.984874e-06,-0.0298920881,0.03,1.991855e-06,0.0301403883,0.0600324764,3.976729e-06,15095.94352544516
2.0,16,15.153613399999813,-0.03,-1.985788e-06,-0.0298926357,0.03,1.992911e-06,0.0301392621,0.0600318978,3.978699e-06,15088.323544957784
2.0,17,15.153613399999813,-0.03,-1.985025e-06,-0.0298926477,0.03,1.991854e-06,0.0301396877,0.0600323354,3.976879e-06,15095.338681413237
2.0,18,15.153613399999813,-0.03,-1.984592e-06,-0.0298918012,0.03,1.992849e-06,0.0301395801,0.0600313813,3.977441e-06,15092.965879317882
2.0,19,15.153613399999813,-0.03,-1.98501e-06,-0.0298915214,0.03,1.991764e-06,0.030139757,0.0600312784,3.9767739999999995e-06,15095.471455003479
2.0,20,15.153613399999813,-0.03,-1.984564e-06,-0.0298927624,0.03,1.991903e-06,0.0301398479,0.0600326103,3.976467e-06,15096.971834545591
2.0,21,15.153613399999813,-0.03,-1.986228e-06,-0.0298920283,0.03,1.992196e-06,0.0301397379,0.0600317662,3.978424e-06,15089.333414437478
2.0,22,15.153613399999813,-0.03,-1.984549e-06,-0.029892222,0.03,1.991748e-06,0.0301398216,0.0600320436,3.976297e-06,15097.474761065385
2.0,23,15.153613399999813,-0.03,-1.984231e-06,-0.0298923512,0.03,1.991753e-06,0.0301395084,0.0600318596,3.975984e-06,15098.616996446666
2.0,24,15.153613399999813,-0.03,-1.983846e-06,-0.0298926644,0.03,1.990916e-06,0.030139329,0.0600319934,3.974762e-06,15103.2925744988
2.0,25,15.153613399999813,-0.03,-1.984952e-06,-0.0298919494,0.03,1.991193e-06,0.0301390445,0.060030993899999996,3.9761450000000005e-06,15097.78790763415
2.0,26,15.153613399999813,-0.03,-1.984235e-06,-0.0298924707,0.03,1.991604e-06,0.0301394247,0.0600318954,3.975839e-06,15099.176651770858
2.0,27,15.153613399999813,-0.03,-1.983615e-06,-0.0298919901,0.03,1.99172e-06,0.0301398072,0.0600317973,3.975335e-06,15101.066274917712
2.0,28,15.153613399999813,-0.03,-1.984057e-06,-0.0298916936,0.03,1.991165e-06,0.0301400344,0.060031728000000006,3.975222000000001e-06,15101.478106128412
2.0,29,15.153613399999813,-0.03,-1.985565e-06,-0.0298918992,0.03,1.991961e-06,0.0301398455,0.0600317447,3.977526e-06,15092.734704939705
2.0,30,15.153613399999813,-0.03,-1.985025e-06,-0.0298921479,0.03,1.991904e-06,0.0301399651,0.060032113,3.976929e-06,15095.09297249209
2.0,31,15.153613399999813,-0.03,-1.983601e-06,-0.0298928461,0.03,1.991324e-06,0.0301402305,0.0600330766,3.974925e-06,15102.945741114612
2.0,32,15.153613399999813,-0.03,-1.984417e-06,-0.0298928079,0.03,1.991074e-06,0.0301394294,0.0600322373,3.975491e-06,15100.584380646316
2.0,33,15.153613399999813,-0.03,-1.98395e-06,-0.0298920044,0.03,1.989964e-06,0.0301399388,0.0600319432,3.973913999999999e-06,15106.502858390999
2.0,34,15.153613399999813,-0.03,-1.983787e-06,-0.0298928174,0.03,1.991058e-06,0.0301403166,0.060033134,3.974844999999999e-06,15103.26415243865
2.0,35,15.153613399999813,-0.03,-1.983876e-06,-0.0298925233,0.03,1.991298e-06,0.030139726,0.0600322493,3.975173999999999e-06,15101.791594531462
2.0,36,15.153613399999813,-0.03,-1.9838e-06,-0.0298928915,0.03,1.991002e-06,0.0301399435,0.060032835,3.974802e-06,15103.35231792678
2.0,37,15.153613399999813,-0.03,-1.984186e-06,-0.0298928963,0.03,1.989951e-06,0.0301398407,0.060032737,3.974137e-06,15105.854931523498
2.0,38,15.153613399999813,-0.03,-1.983256e-06,-0.029892815,0.03,1.99045e-06,0.0301402879,0.060033102899999996,3.973706e-06,15107.585437875874
2.0,39,15.153613399999813,-0.03,-1.982491e-06,-0.0298919973,0.03,1.990272e-06,0.0301404576,0.060032454900000004,3.972763e-06,15111.00835866625
2.0,40,15.153613399999813,-0.03,-1.982724e-06,-0.0298920929,0.03,1.990418e-06,0.0301408976,0.0600329905,3.973142e-06,15109.701717180005
2.0,41,15.153613399999813,-0.03,-1.98357e-06,-0.0298916553,0.03,1.989891e-06,0.0301400774,0.0600317327,3.973461e-06,15108.172119972991
2.0,42,15.153613399999813,-0.03,-1.981884e-06,-0.0298921742,0.03,1.988773e-06,0.0301396279,0.060031802100000003,3.970657e-06,15118.858692654643
2.0,43,15.153613399999813,-0.03,-1.982083e-06,-0.0298921001,0.03,1.989415e-06,0.030139922,0.0600320221,3.971498e-06,15115.71253466576
2.0,44,15.153613399999813,-0.03,-1.981491e-06,-0.0298921001,0.03,1.988682e-06,0.0301401731,0.0600322732,3.970173e-06,15120.820478100073
2.0,45,15.153613399999813,-0.03,-1.982314e-06,-0.029891519,0.03,1.989281e-06,0.0301397594,0.0600312784,3.971595e-06,15115.156102271254
2.0,46,15.153613399999813,-0.03,-1.982363e-06,-0.0298917247,0.03,1.989235e-06,0.030139647,0.0600313717,3.971598e-06,15115.16817663822
2.0,47,15.153613399999813,-0.03,-1.981804e-06,-0.0298910107,0.03,1.989418e-06,0.0301394952,0.0600305059,3.971222e-06,15116.381280119822
2.0,48,15.153613399999813,-0.03,-1.981743e-06,-0.0298915679,0.03,1.988195e-06,0.0301400978,0.0600316657,3.969938e-06,15121.562528180542
2.0,49,15.153613399999813,-0.03,-1.982129e-06,-0.0298927562,0.03,1.989047e-06,0.0301399017,0.060032657899999994,3.9711759999999995e-06,15117.098285243464
2.0,50,15.153613399999813,-0.03,-1.98215e-06,-0.0298922924,0.03,1.987657e-06,0.030140509,0.0600328014,3.969807e-06,15122.347610349825
2.0,51,15.153613399999813,-0.03,-1.980608e-06,-0.0298910944,0.03,1.987679e-06,0.0301399447,0.0600310391,3.968287e-06,15127.695930259077
2.0,52,15.153613399999813,-0.03,-1.979902e-06,-0.0298915607,0.03,1.987688e-06,0.0301399615,0.0600315222,3.96759e-06,15130.475225514732
2.0,53,15.153613399999813,-0.03,-1.980376e-06,-0.0298921465,0.03,1.987326e-06,0.0301405162,0.0600326627,3.967702e-06,15130.335569556384
2.0,54,15.153613399999813,-0.03,-1.98096e-06,-0.0298923689,0.03,1.98776e-06,0.0301405999,0.0600329688,3.9687199999999995e-06,15126.531677719771
2.0,55,15.153613399999813,-0.03,-1.980534e-06,-0.0298920222,0.03,1.988547e-06,0.0301409705,0.060032992699999996,3.969081e-06,15125.161895159104
2.0,56,15.153613399999813,-0.03,-1.981581e-06,-0.0298914866,0.03,1.990371e-06,0.0301408271,0.0600323137,3.971952e-06,15114.058201106158
2.0,57,15.153613399999813,-0.03,-1.982654e-06,-0.0298915511,0.03,1.990599e-06,0.0301402627,0.0600318138,3.9732529999999995e-06,15108.983445051199
2.0,58,15.153613399999813,-0.03,-1.983689e-06,-0.029891269,0.03,1.989793e-06,0.0301405832,0.0600318522,3.973482e-06,15108.1223471001
2.0,59,15.153613399999813,-0.03,-1.983146e-06,-0.029891972,0.03,1.99086e-06,0.0301400021,0.060031974099999996,3.974006e-06,15106.160911684581
3.0,0,31.48658660000001,-0.03,-1.985274e-06,-0.0298919539,0.03,1.991984e-06,0.030140608,0.0600325619,3.977258e-06,15093.957168481402
3.0,1,31.48658660000001,-0.03,-1.985196e-06,-0.0298918758,0.03,1.991426e-06,0.0301403785,0.0600322543,3.976622e-06,15096.293864491015
3.0,2,31.48658660000001,-0.03,-1.984656e-06,-0.0298919794,0.03,1.992126e-06,0.0301400198,0.060031999200000005,3.976782e-06,15095.622339871788
3.0,3,31.48658660000001,-0.03,-1.983872e-06,-0.0298917817,0.03,1.990875e-06,0.0301398253,0.060031607,3.974747e-06,15103.252357948822
3.0,4,31.48658660000001,-0.03,-1.983871e-06,-0.0298927955,0.03,1.990447e-06,0.0301394985,0.060032294,3.9743179999999994e-06,15105.055508894862
3.0,5,31.48658660000001,-0.03,-1.984801e-06,-0.0298925301,0.03,1.991211e-06,0.030139289,0.060031819099999995,3.976012e-06,15098.500482392908
3.0,6,31.48658660000001,-0.03,-1.984484e-06,-0.0298934802,0.03,1.990476e-06,0.0301386498,0.06003213,3.974960000000001e-06,15102.574617103064
3.0,7,31.48658660000001,-0.03,-1.983863e-06,-0.0298931917,0.03,1.99081e-06,0.0301388714,0.0600320631,3.974673e-06,15103.648300124312
3.0,8,31.48658660000001,-0.03,-1.984412e-06,-0.0298932395,0.03,1.990965e-06,0.0301394851,0.0600327246,3.975377e-06,15101.139992508886
3.0,9,31.48658660000001,-0.03,-1.984858e-06,-0.0298927103,0.03,1.99283e-06,0.0301395441,0.0600322544,3.977688e-06,15092.248160237807
3.0,10,31.48658660000001,-0.03,-1.98662e-06,-0.0298931375,0.03,1.993573e-06,0.0301383951,0.0600315326,3.9801930000000005e-06,15082.568257368423
3.0,11,31.48658660000001,-0.03,-1.986589e-06,-0.0298929403,0.03,1.993242e-06,0.0301390216,0.0600319619,3.979831e-06,15084.048016109226
3.0,12,31.48658660000001,-0.03,-1.987601e-06,-0.0298924732,0.03,1.994325e-06,0.0301398123,0.0600322855,3.981926e-06,15076.193153765287
3.0,13,31.48658660000001,-0.03,-1.987475e-06,-0.029893232,0.03,1.994335e-06,0.0301394855,0.0600327175,3.98181e-06,15076.740854033716
3.0,14,31.48658660000001,-0.03,-1.987917e-06,-0.029894163,0.03,1.994732e-06,0.0301391173,0.060033280300000005,3.9826490000000005e-06,15073.706043389713
3.0,15,31.48658660000001,-0.03,-1.988594e-06,-0.0298926534,0.03,1.994837e-06,0.0301396624,0.0600323158,3.983431e-06,15070.50474829362
3.0,16,31.48658660000001,-0.03,-1.988051e-06,-0.0298930476,0.03,1.994429e-06,0.0301393709,0.060032418500000004,3.98248e-06,15074.129311383862
3.0,17,31.48658660000001,-0.03,-1.987628e-06,-0.0298921613,0.03,1.994425e-06,0.030139543,0.0600317043,3.982053e-06,15075.566372421463
3.0,18,31.48658660000001,-0.03,-1.987931e-06,-0.0298938717,0.03,1.993763e-06,0.0301392481,0.0600331198,3.981694e-06,15077.281127078073
3.0,19,31.48658660000001,-0.03,-1.98765e-06,-0.0298936709,0.03,1.994217e-06,0.0301396961,0.060033367,3.981867e-06,15076.688146540304
3.0,20,31.48658660000001,-0.03,-1.986848e-06,-0.0298923382,0.03,1.993356e-06,0.0301393422,0.060031680399999995,3.980204e-06,15082.563707789852
3.0,21,31.48658660000001,-0.03,-1.986152e-06,-0.0298930141,0.03,1.992125e-06,0.0301392402,0.060032254300000004,3.978277e-06,15090.013666720542
3.0,22,31.48658660000001,-0.03,-1.9851e-06,-0.0298927975,0.03,1.990907e-06,0.0301396467,0.0600324442,3.976007e-06,15098.67668744044
3.0,23,31.48658660000001,-0.03,-1.984035e-06,-0.0298927576,0.03,1.990879e-06,0.0301402955,0.0600330531,3.974914e-06,15102.981624256525
3.0,24,31.48658660000001,-0.03,-1.983709e-06,-0.0298926444,0.03,1.990894e-06,0.0301398316,0.060032476,3.974603000000001e-06,15104.018187476835
3.0,25,31.48658660000001,-0.03,-1.98376e-06,-0.0298929346,0.03,1.990303e-06,0.0301390138,0.0600319484,3.974063e-06,15105.937777030711
3.0,26,31.48658660000001,-0.03,-1.984205e-06,-0.0298935738,0.03,1.989606e-06,0.0301387588,0.0600323326,3.973811e-06,15106.992406030382
3.0,27,31.48658660000001,-0.03,-1.982088e-06,-0.0298936047,0.03,1.988393e-06,0.0301391294,0.0600327341,3.970481e-06,15119.763600430275
3.0,28,31.48658660000001,-0.03,-1.982201e-06,-0.0298929559,0.03,1.988426e-06,0.0301389652,0.060031921099999996,3.970627e-06,15119.002892993976
3.0,29,31.48658660000001,-0.03,-1.983889e-06,-0.0298938932,0.03,1.990263e-06,0.0301386671,0.060032560299999996,3.974152e-06,15105.753453818574
3.0,30,31.48658660000001,-0.03,-1.984131e-06,-0.0298937673,0.03,1.990682e-06,0.0301385874,0.0600323547,3.974813e-06,15103.189684646799
3.0,31,31.48658660000001,-0.03,-1.984072e-06,-0.0298949692,0.03,1.991313e-06,0.030138369,0.0600333382,3.975385e-06,15101.26395305109
3.0,32,31.48658660000001,-0.03,-1.986105e-06,-0.0298938486,0.03,1.993625e-06,0.0301381044,0.060031953,3.97973e-06,15084.4285918894
3.0,33,31.48658660000001,-0.03,-1.987764e-06,-0.029893662,0.03,1.995059e-06,0.0301390066,0.060032668600000005,3.982823e-06,15072.893924736301
3.0,34,31.48658660000001,-0.03,-1.98947e-06,-0.0298928601,0.03,1.995509e-06,0.030139021,0.060031881100000004,3.984979e-06,15064.541394070082
3.0,35,31.48658660000001,-0.03,-1.989471e-06,-0.0298928426,0.03,1.99594e-06,0.0301390146,0.0600318572,3.985411e-06,15062.90247103749
3.0,36,31.48658660000001,-0.03,-1.989552e-06,-0.029893053,0.03,1.996084e-06,0.0301392585,0.0600323115,3.985636e-06,15062.166113513627
3.0,37,31.48658660000001,-0.03,-1.989433e-06,-0.0298928394,0.03,1.996315e-06,0.030139241,0.0600320804,3.9857479999999994e-06,15061.684883238982
3.0,38,31.48658660000001,-0.03,-1.988849e-06,-0.0298924907,0.03,1.995151e-06,0.0301398886,0.0600323793,3.984e-06,15068.36829819277
3.0,39,31.48658660000001,-0.03,-1.988733e-06,-0.0298925832,0.03,1.994965e-06,0.0301396033,0.0600321865,3.983698e-06,15069.462218270563
3.0,40,31.48658660000001,-0.03,-1.988191e-06,-0.0298935619,0.03,1.994524e-06,0.0301389433,0.0600325052,3.982714999999999e-06,15073.261631826534
3.0,41,31.48658660000001,-0.03,-1.988338e-06,-0.02989375,0.03,1.994732e-06,0.0301392494,0.060032999399999995,3.9830700000000005e-06,15072.04226890313
3.0,42,31.48658660000001,-0.03,-1.98789e-06,-0.0298937548,0.03,1.994724e-06,0.0301392015,0.060032956299999995,3.982614e-06,15073.757160498104
3.0,43,31.48658660000001,-0.03,-1.988011e-06,-0.0298935444,0.03,1.994644e-06,0.0301389805,0.060032524899999995,3.982655e-06,15073.493661891374
3.0,44,31.48658660000001,-0.03,-1.987563e-06,-0.029894012,0.03,1.994091e-06,0.0301394348,0.0600334468,3.981654e-06,15077.514721269099
3.0,45,31.48658660000001,-0.03,-1.988096e-06,-0.0298929025,0.03,1.99426e-06,0.0301398764,0.0600327789,3.982356e-06,15074.68917896843
3.0,46,31.48658660000001,-0.03,-1.987823e-06,-0.0298929471,0.03,1.993624e-06,0.0301397871,0.0600327342,3.981447e-06,15078.119638412869
3.0,47,31.48658660000001,-0.03,-1.986891e-06,-0.0298937251,0.03,1.993482e-06,0.0301398413,0.0600335664,3.9803729999999995e-06,15082.397152226691
3.0,48,31.48658660000001,-0.03,-1.986091e-06,-0.0298936246,0.03,1.992744e-06,0.0301398126,0.0600334372,3.978835e-06,15088.194710260666
3.0,49,31.48658660000001,-0.03,-1.986516e-06,-0.0298935214,0.03,1.992239e-06,0.0301400536,0.060033575000000006,3.978755e-06,15088.532719405946
3.0,50,31.48658660000001,-0.03,-1.986055e-06,-0.029893668,0.03,1.992497e-06,0.0301398352,0.060033503200000005,3.978552e-06,15089.284543723446
3.0,51,31.48658660000001,-0.03,-1.986175e-06,-0.0298936298,0.03,1.992922e-06,0.0301392518,0.060032881600000004,3.979097000000001e-06,15087.061612220057
3.0,52,31.48658660000001,-0.03,-1.985923e-06,-0.0298933699,0.03,1.992235e-06,0.0301388676,0.0600322375,3.978158e-06,15090.460836397146
3.0,53,31.48658660000001,-0.03,-1.985739e-06,-0.0298931324,0.03,1.992474e-06,0.0301400584,0.0600331908,3.978213e-06,15090.491836409965
3.0,54,31.48658660000001,-0.03,-1.985017e-06,-0.0298931149,0.03,1.992214e-06,0.0301406217,0.0600337366,3.977231e-06,15094.354992204377
3.0,55,31.48658660000001,-0.03,-2.075836e-06,-0.0298928492,0.03,2.001259e-06,0.0301412769,0.0600341261,4.077095e-06,14724.730745788362
3.0,56,31.48658660000001,-0.03,-2.079746e-06,-0.0298923343,0.03,1.99185e-06,0.0301406344,0.0600329687,4.071596e-06,14744.333352326705
3.0,57,31.48658660000001,-0.03,-2.011009e-06,-0.0298922196,0.03,1.992948e-06,0.0301399617,0.0600321813,4.003957e-06,14993.213288754101
3.0,58,31.48658660000001,-0.03,-2.006039e-06,-0.0298922004,0.03,1.990812e-06,0.0301394357,0.0600316361,3.996851e-06,15019.733310048336
3.0,59,31.48658660000001,-0.03,-2.006809e-06,-0.0298932621,0.03,1.99032e-06,0.0301386498,0.0600319119,3.997129e-06,15018.757688330797
5.0,0,50.82155969999985,-0.03,-1.979539e-06,-0.0298938648,0.03,1.987836e-06,0.0301386109,0.060032475700000004,3.967375e-06,15131.5355115158
5.0,1,50.82155969999985,-0.03,-1.985504e-06,-0.0298945582,0.03,1.987549e-06,0.0301383355,0.0600328937,3.973053e-06,15110.015824103026
5.0,2,50.82155969999985,-0.03,-1.98341e-06,-0.0298948145,0.03,1.986678e-06,0.0301369295,0.060031744,3.970088e-06,15121.010919657196
5.0,3,50.82155969999985,-0.03,-1.982373e-06,-0.0298953348,0.03,1.982561e-06,0.030137424,0.0600327588,3.964934e-06,15140.922597954974
5.0,4,50.82155969999985,-0.03,-1.971579e-06,-0.0298950957,0.03,1.974794e-06,0.0301377262,0.0600328219,3.9463729999999995e-06,15212.15098015317
5.0,5,50.82155969999985,-0.03,-1.968014e-06,-0.029895232,0.03,1.974754e-06,0.0301379411,0.060033173100000004,3.942768e-06,15226.149015108169
5.0,6,50.82155969999985,-0.03,-1.969308e-06,-0.0298942966,0.03,1.974966e-06,0.0301378751,0.0600321717,3.944274e-06,15220.08149028186
5.0,7,50.82155969999985,-0.03,-1.968726e-06,-0.0298941904,0.03,1.976167e-06,0.0301376561,0.0600318465,3.944893e-06,15217.610845211771
5.0,8,50.82155969999985,-0.03,-1.969165e-06,-0.0298938394,0.03,1.975711e-06,0.0301380731,0.0600319125,3.9448759999999995e-06,15217.69315436024
5.0,9,50.82155969999985,-0.03,-1.974474e-06,-0.029893628,0.03,1.98475e-06,0.0301383696,0.0600319976,3.959224e-06,15162.566603960775
5.0,10,50.82155969999985,-0.03,-1.979304e-06,-0.0298937265,0.03,1.985811e-06,0.0301383185,0.060032045,3.965115e-06,15140.051423477
5.0,11,50.82155969999985,-0.03,-1.979684e-06,-0.0298936465,0.03,1.986918e-06,0.0301380746,0.0600317211,3.966602e-06,15134.294063281368
5.0,12,50.82155969999985,-0.03,-1.982159e-06,-0.0298941276,0.03,1.987817e-06,0.0301385892,0.0600327168,3.969976e-06,15121.682549214402
5.0,13,50.82155969999985,-0.03,-1.983237e-06,-0.0298935949,0.03,1.988934e-06,0.0301391181,0.060032713,3.972171e-06,15113.325433371325
5.0,14,50.82155969999985,-0.03,-1.983847e-06,-0.0298926499,0.03,1.99055e-06,0.0301387613,0.060031411199999996,3.9743970000000006e-06,15104.533140499047
5.0,15,50.82155969999985,-0.03,-1.985086e-06,-0.0298938474,0.03,1.990857e-06,0.0301383682,0.0600322156,3.975943e-06,15098.86223217989
5.0,16,50.82155969999985,-0.03,-1.985499e-06,-0.0298939267,0.03,1.991512e-06,0.030137866,0.0600317927,3.9770109999999995e-06,15094.701196451308
5.0,17,50.82155969999985,-0.03,-1.985504e-06,-0.0298934963,0.03,1.990007e-06,0.0301383988,0.060031895099999996,3.9755109999999996e-06,15100.4223356444
5.0,18,50.82155969999985,-0.03,-1.984298e-06,-0.0298938913,0.03,1.98997e-06,0.0301388043,0.0600326956,3.974268e-06,15105.346594643339
5.0,19,50.82155969999985,-0.03,-1.983695e-06,-0.0298930114,0.03,1.990864e-06,0.0301390205,0.0600320319,3.974559e-06,15104.073659492788
5.0,20,50.82155969999985,-0.03,-1.985504e-06,-0.02989392,0.03,1.991525e-06,0.0301396259,0.0600335459,3.977029e-06,15095.073709545492
5.0,21,50.82155969999985,-0.03,-1.984066e-06,-0.0298933739,0.03,1.987496e-06,0.0301387937,0.0600321676,3.9715620000000004e-06,15115.505586970565
5.0,22,50.82155969999985,-0.03,-1.980919e-06,-0.029893455,0.03,1.98648e-06,0.0301392059,0.0600326609,3.967398999999999e-06,15131.490656724976
5.0,23,50.82155969999985,-0.03,-1.981037e-06,-0.0298929634,0.03,1.98743e-06,0.0301391686,0.060032132,3.968467e-06,15127.28517082289
5.0,24,50.82155969999985,-0.03,-1.981145e-06,-0.0298928859,0.03,1.987478e-06,0.0301392107,0.0600320966,3.968623e-06,15126.681622315851
5.0,25,50.82155969999985,-0.03,-1.982631e-06,-0.0298931509,0.03,1.98868e-06,0.030138918,0.0600320689,3.9713110000000005e-06,15116.436083701325
5.0,26,50.82155969999985,-0.03,-1.98256e-06,-0.0298928744,0.03,1.989333e-06,0.0301395149,0.0600323893,3.971893e-06,15114.301744785169
5.0,27,50.82155969999985,-0.03,-1.983926e-06,-0.0298932254,0.03,1.991734e-06,0.0301395178,0.0600327432,3.9756600000000005e-06,15100.069724272194
5.0,28,50.82155969999985,-0.03,-1.985078e-06,-0.0298935142,0.03,1.99083e-06,0.0301391334,0.0600326476,3.9759080000000006e-06,15099.103802200652
5.0,29,50.82155969999985,-0.03,-1.985123e-06,-0.0298935286,0.03,1.990628e-06,0.0301397283,0.0600332569,3.975750999999999e-06,15099.853310732993
5.0,30,50.82155969999985,-0.03,-1.985365e-06,-0.0298930858,0.03,1.990725e-06,0.0301393093,0.0600323951,3.97609e-06,15098.349157086483
5.0,31,50.82155969999985,-0.03,-1.98489e-06,-0.0298931068,0.03,1.989523e-06,0.0301388445,0.0600319513,3.974413e-06,15104.608227680414
5.0,32,50.82155969999985,-0.03,-1.982703e-06,-0.0298938318,0.03,1.988375e-06,0.0301389224,0.060032754199999996,3.971078e-06,15117.495601949899
5.0,33,50.82155969999985,-0.03,-1.981648e-06,-0.0298939567,0.03,1.985906e-06,0.0301381792,0.060032135900000005,3.967554e-06,15130.767193086725
5.0,34,50.82155969999985,-0.03,-1.980332e-06,-0.0298937223,0.03,1.984906e-06,0.0301392514,0.060032973700000006,3.9652379999999995e-06,15139.81599591248
5.0,35,50.82155969999985,-0.03,-1.977775e-06,-0.0298945478,0.03,1.984398e-06,0.0301389625,0.0600335103,3.962173e-06,15151.663064686978
5.0,36,50.82155969999985,-0.03,-1.979123e-06,-0.0298937271,0.03,1.98472e-06,0.0301391701,0.060032897200000004,3.963843e-06,15145.124869980977
5.0,37,50.82155969999985,-0.03,-1.97865e-06,-0.0298930375,0.03,1.982901e-06,0.0301391481,0.060032185599999996,3.9615510000000005e-06,15153.707626129259
5.0,38,50.82155969999985,-0.03,-1.974662e-06,-0.029893797,0.03,1.980611e-06,0.0301391537,0.060032950700000004,3.955273e-06,15177.953759449727
5.0,39,50.82155969999985,-0.03,-1.975017e-06,-0.0298937922,0.03,1.979691e-06,0.0301392264,0.0600330186,3.954708e-06,15180.139368064596
5.0,40,50.82155969999985,-0.03,-1.972355e-06,-0.029893205,0.03,1.978462e-06,0.0301397123,0.0600329173,3.950817e-06,15195.064033591027
5.0,41,50.82155969999985,-0.03,-1.97375e-06,-0.029893775,0.03,1.979607e-06,0.0301397324,0.060033507400000005,3.953357e-06,15185.450593002353
5.0,42,50.82155969999985,-0.03,-1.97339e-06,-0.0298936363,0.03,1.980229e-06,0.03014007,0.0600337063,3.953619e-06,15184.494585846538
5.0,43,50.82155969999985,-0.03,-1.974184e-06,-0.0298931591,0.03,1.980472e-06,0.0301392812,0.0600324403,3.954656e-06,15180.192739899501
5.0,44,50.82155969999985,-0.03,-1.975218e-06,-0.0298923847,0.03,1.982154e-06,0.0301395231,0.0600319078,3.957372e-06,15169.639801363128
5.0,45,50.82155969999985,-0.03,-1.975236e-06,-0.0298924249,0.03,1.982125e-06,0.0301391788,0.0600316037,3.957361e-06,15169.605123212159
5.0,46,50.82155969999985,-0.03,-1.977135e-06,-0.0298928811,0.03,1.983849e-06,0.0301397336,0.0600326147,3.960983999999999e-06,15155.985154194012
5.0,47,50.82155969999985,-0.03,-1.979886e-06,-0.0298917429,0.03,1.987028e-06,0.0301393309,0.0600310738,3.966914e-06,15132.940567907446
